Hepatic,Endocrine,Infectious_Disease,Cardiovascular,Hematologic,Digestive,AUC,FIPS,PNS,Respiratory,Immune,Development,Integumentary,Metabolic,Otic,Reproductive,Musculoskeletal,Ophthalmological,Urinary
0.0,0.0,0.0,0.0,0.0,0.0,0.4994310004852072,48155,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.75,0.0,0.0,0.0,0.5886041267909279,17015,0.0,0.0,0.0,0.0,0.0,0.0,8.5,22.75,0.0,0.75,0.0
0.0,0.25,0.75,0.0,0.0,0.0,0.5044052754067665,47013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0,6.5,0.0,0.0,17.0,0.5481926098409795,32027,3.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.25,0.4963128735359838,47173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.5651491196166698,17003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,0.0,5.25,0.0,0.5919306963145642,18135,0.0,0.0,9.75,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.4971753176494996,39059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.75,0.0,0.0,0.0,0.4988597952737619,13115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0,0.4935579877037286,19121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5732263701214849,21003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5035087446066155,01131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,44.25,0.0,0.0,0.0,0.75,0.5915594061657621,37037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5891892988745049,45051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,3.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5910448855887088,17095,3.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5456354035696342,27093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5052862898943657,05065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5997725027539663,48503,0.0,0.0,0.0,0.25,0.0,0.0,0.0,49.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5592282096552582,08031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0,0.0,0.4967123195472802,18067,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5070213017395864,27119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.75,0.75,0.5885936613311271,45059,0.0,0.0,14.0,15.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5071901898758541,37077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5630994378648677,05037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5106401072544249,21063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5003496343837209,53019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5358783992054967,55078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4945951033405524,01097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.5497180217078587,19083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6002047991936625,48137,0.0,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.5,0.6025760767690982,48455,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5020302569089101,48211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0,0.0,0.6013749145573777,48397,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.6047326940496757,48419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
7.75,0.0,9.75,0.0,0.0,0.0,0.5568501355161102,42045,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.25,0.0,33.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5282064186818929,26135,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5053818113895449,48279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.5,0.0,0.0,0.0,0.5634177032365683,39023,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.75,0.0,0.0,0.0,0.5750943091368956,53071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5044677621619444,31175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5799971521303356,28075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5033057065481661,20057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,11.75,0.596760461494381,47155,21.5,3.25,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5447530607361832,39019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25
0.0,0.0,0.0,0.0,0.0,0.0,0.570734850119291,22019,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0
0.0,9.5,11.75,0.0,0.0,0.0,0.5983540595998308,48291,0.0,0.0,0.25,3.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.6135573383416254,19019,0.0,0.0,16.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.0,0.4949461393341827,13321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5.0,0.0,0.496854423539166,49057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5890581006630358,47015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4817084574460896,31131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4907871554790506,53031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.25,4.25,0.0,0.5705303106339806,42087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
0.0,0.0,1.25,0.0,0.0,34.0,0.5609090081150772,22081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4955159867521721,40043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.5,0.0,0.0,0.5965778301574247,37059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
0.0,0.0,0.75,0.0,0.0,0.0,0.4963645225828174,53045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4990467811661,29097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.5140366606871966,19099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.75,0.0,0.0,0.0,0.5695191439725676,37127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.75,0.0,0.0,1.75,0.586537003785061,48333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,3.75
0.0,0.0,0.0,0.0,0.0,0.0,0.500278213858758,13205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.0,0.0,0.4905557968694225,54089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5276251877782204,08017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5597924704831134,39075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4967760842217376,26097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5093702185347024,55029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5178400076145849,19021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.5495910454508581,28111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5080976656701197,29227,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4943019829432633,53067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.25,0.5853532903819393,48449,0.0,0.0,0.0,7.75,0.0,0.0,47.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5515632810295412,30009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.75,0.0,0.5331603464069914,29051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,22.5,0.0,0.0,11.0,0.5959631274204423,47123,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.5,0.0,0.0
0.0,0.0,0.0,3.75,10.75,3.0,0.5826908318747971,44009,1.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,4.75
0.0,0.0,0.0,0.0,0.0,0.0,0.4995702645970917,27085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.25,0.0,0.0,1.25,0.0,0.4977369325088401,34041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6028848213122006,55053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5615291172077916,42059,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,39.25
0.0,0.0,0.0,0.0,0.0,0.0,0.4993602699191755,27053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5494488862699207,19001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0,7.5,0.5705329263363423,24510,0.0,0.0,13.0,0.0,9.25,43.25,6.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.5467326965166156,55051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,23.75,0.5952443946225354,18181,3.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.5,4.25
0.0,0.0,0.0,0.0,0.25,0.0,0.5806012381218078,17021,0.0,0.0,0.0,1.75,0.0,1.5,0.0,8.75,5.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6065648128551667,05109,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4960678171552689,28059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,38.0,0.5582455020576893,06071,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,9.25
0.0,0.0,0.0,0.0,0.0,3.0,0.509770863794536,13027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.75,0.0,10.0,0.0,0.0,0.0,0.6129188692434809,48471,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,30.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4949760311828217,12043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5517894482880945,28091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5084101628388158,21129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.75,0.0,0.0,0.0,13.5,0.589928246189632,45071,0.0,0.0,18.25,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4966132316761606,16015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5685982766325581,51067,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5982911196562832,48099,0.0,0.0,0.0,0.25,0.0,2.75,0.0,8.0,3.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5817558438538271,18043,2.25,0.0,0.0,26.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.75,0.0,0.6170197397581085,13209,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.25
0.0,0.0,0.0,0.0,0.0,0.0,0.5500577287747571,55085,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5141867339973368,46055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,12.5,0.0,0.0,0.5847124699133202,09009,3.5,0.0,0.0,24.0,0.0,0.0,0.0,0.0,19.5,1.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4967112594932848,38101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5439419568934099,32023,11.5,0.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.511523869237744,08093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,23.0,0.0,0.0,0.0,0.5810806004750901,13319,3.75,0.0,7.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0
4.0,0.0,2.25,0.0,0.25,0.0,0.5519426771113055,06099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
0.0,0.0,0.0,0.0,0.0,1.5,0.6100470930729649,45045,21.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5060595901047175,29115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,10.0,0.0,0.0,0.5672147859002794,51135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.75,0.0,0.6070949563325089,37071,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5476093429811155,48359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5790942517220388,21033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,0.0
0.0,0.0,0.25,0.0,21.25,0.0,0.5422287839927789,06017,0.0,8.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.5,37.0,0.0,0.0,0.0,0.5966102730287235,13271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,17.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4965632294983287,05007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5071842680590823,51179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4915029573446653,31063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5665772553281414,27137,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,36.75,0.6076880161715957,18047,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,12.25,0.0,0.5946568537084456,17125,0.0,0.0,0.0,0.0,3.25,0.0,0.0,8.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.48089468612703895,08019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5481526554419621,01119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.75,0.4993390184435237,47063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4905663372562343,31035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.0,0.4894364416163775,37035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4923653658237122,19167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5758759333205978,33005,1.0,0.0,0.0,0.0,0.0,2.0,3.75,0.0,0.0,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5105235364051108,13157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18.25,0.0,0.0,0.0,3.25,0.6052922966368386,47011,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4836886274235617,20061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,0.0,4.5,0.0,0.0,12.25,0.5901713546629591,13033,2.5,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4865432864663372,53017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5045188404207038,01075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.0,0.0,0.0,0.0,0.0,0.5934303867412966,13139,0.0,0.0,0.0,0.0,0.0,4.75,0.0,4.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4967401128779213,53059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.75,1.75,0.0,0.0,0.5972961685074184,18171,4.25,0.0,0.0,0.0,0.25,3.5,8.5,0.0,23.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5047028185946503,19153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.25,0.0,0.0,21.25,0.5545805118452001,08085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5343058642069377,19035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4957086661654769,20185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.75,4.0,4.0,0.0,10.75,0.0,0.5683679361189742,06019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5805724674667256,17191,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5600853803366268,22043,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,9.5,0.5527904575877631,55097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5627050967562159,29151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4973178773227501,06023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0,0.4987797606516599,49055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.496818235020892,31117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,10.5,0.567643845894245,55015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,35.25,0.6046900660725936,18101,6.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5043629582577084,30103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4951666178830902,12071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4970557874772277,53077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5004056501756741,39131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5111046974808005,29197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5702921347554616,29123,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6106916760252373,37057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,38.75,0.0,0.0,0.0,1.0,0.5935882526273017,48029,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5102133819809771,31133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4865101769833986,46013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.25,0.0,0.0,0.0,0.0,0.5701655542696961,22121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,8.25,2.25,3.0,0.5890930108453121,18111,0.0,0.25,0.0,0.5,0.0,0.0,1.5,2.25,1.5,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5381362322468166,21025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5045828143412031,31017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.75,3.5,0.0,0.0,0.0,0.5922820467878045,45055,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.25,0.0,0.0,0.0,0.0,0.5667040647195724,19105,2.25,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5317470873540754,27065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.25,0.0,0.0,0.0,0.5386440479098515,06005,0.0,0.0,4.75,0.0,0.0,5.75,0.0,0.0,0.0,0.0,20.75
0.25,0.0,0.0,0.0,0.0,1.75,0.5039920513033795,13315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5715863993620871,51089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.75,0.5405344185519155,32011,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.75,0.0,0.0
